Date,Close
03/08/2021 16:00:00,168.31
04/08/2021 16:00:00,167.74
05/08/2021 16:00:00,168.8
06/08/2021 16:00:00,167.25
09/08/2021 16:00:00,167.09
10/08/2021 16:00:00,166.03
11/08/2021 16:00:00,164.61
12/08/2021 16:00:00,165.18
13/08/2021 16:00:00,164.7
16/08/2021 16:00:00,164.95
17/08/2021 16:00:00,162.1
18/08/2021 16:00:00,160.06
19/08/2021 16:00:00,159.39
20/08/2021 16:00:00,160
23/08/2021 16:00:00,163.29
24/08/2021 16:00:00,165.29
25/08/2021 16:00:00,164.96
26/08/2021 16:00:00,165.8
27/08/2021 16:00:00,167.48
30/08/2021 16:00:00,171.08
31/08/2021 16:00:00,173.54
01/09/2021 16:00:00,173.95
02/09/2021 16:00:00,173.16
03/09/2021 16:00:00,173.9
07/09/2021 16:00:00,175.46
08/09/2021 16:00:00,176.28
09/09/2021 16:00:00,174.21
10/09/2021 16:00:00,173.46
13/09/2021 16:00:00,172.86
14/09/2021 16:00:00,172.5
15/09/2021 16:00:00,173.79
16/09/2021 16:00:00,174.41
17/09/2021 16:00:00,173.13
20/09/2021 16:00:00,167.79
21/09/2021 16:00:00,167.18
22/09/2021 16:00:00,169
23/09/2021 16:00:00,170.8
24/09/2021 16:00:00,171.28
27/09/2021 16:00:00,170.29
28/09/2021 16:00:00,165.8
29/09/2021 16:00:00,165.06
30/09/2021 16:00:00,164.25
01/10/2021 16:00:00,164.16
04/10/2021 16:00:00,159.49
05/10/2021 16:00:00,161.05
06/10/2021 16:00:00,163.1
07/10/2021 16:00:00,165.12
08/10/2021 16:00:00,164.43
11/10/2021 16:00:00,162.32
12/10/2021 16:00:00,162.37
13/10/2021 16:00:00,164.21
14/10/2021 16:00:00,164.99
15/10/2021 16:00:00,170.45
18/10/2021 16:00:00,172.34
19/10/2021 16:00:00,172.21
20/10/2021 16:00:00,170.75
21/10/2021 16:00:00,171.75
22/10/2021 16:00:00,166.78
25/10/2021 16:00:00,166.02
26/10/2021 16:00:00,168.8
27/10/2021 16:00:00,169.62
28/10/2021 16:00:00,172.33
29/10/2021 16:00:00,168.62
01/11/2021 16:00:00,165.91
02/11/2021 16:00:00,165.64
03/11/2021 16:00:00,169.2
04/11/2021 16:00:00,173.85
05/11/2021 16:00:00,175.95
08/11/2021 16:00:00,174.45
09/11/2021 16:00:00,178.81
10/11/2021 16:00:00,174.1
11/11/2021 16:00:00,173.63
12/11/2021 16:00:00,176.26
15/11/2021 16:00:00,177.28
16/11/2021 16:00:00,177.04
17/11/2021 16:00:00,177.45
18/11/2021 16:00:00,184.8
19/11/2021 16:00:00,183.83
22/11/2021 16:00:00,178.63
23/11/2021 16:00:00,179
24/11/2021 16:00:00,179.02
26/11/2021 13:00:00,175.23
29/11/2021 16:00:00,178.08
30/11/2021 16:00:00,175.35
01/12/2021 16:00:00,172.19
02/12/2021 16:00:00,171.87
03/12/2021 16:00:00,169.49
06/12/2021 16:00:00,171.37
07/12/2021 16:00:00,176.16
08/12/2021 16:00:00,176.16
09/12/2021 16:00:00,174.17
10/12/2021 16:00:00,172.21
13/12/2021 16:00:00,169.57
14/12/2021 16:00:00,169.09
15/12/2021 16:00:00,173.32
16/12/2021 16:00:00,168.87
17/12/2021 16:00:00,170.02
20/12/2021 16:00:00,167.08
21/12/2021 16:00:00,170.42
22/12/2021 16:00:00,171.04
23/12/2021 16:00:00,171.07
27/12/2021 16:00:00,169.67
28/12/2021 16:00:00,170.66
29/12/2021 16:00:00,169.2
30/12/2021 16:00:00,168.64
