Date,Close
27/04/2021 16:00:00,1141.14
28/04/2021 16:00:00,1153.39
29/04/2021 16:00:00,1147.95
30/04/2021 16:00:00,1138.85
03/05/2021 16:00:00,1143.26
04/05/2021 16:00:00,1144
05/05/2021 16:00:00,1152.01
06/05/2021 16:00:00,1150.91
07/05/2021 16:00:00,1161.59
10/05/2021 16:00:00,1155.97
11/05/2021 16:00:00,1151.07
12/05/2021 16:00:00,1143.95
13/05/2021 16:00:00,1147.21
14/05/2021 16:00:00,1160.06
17/05/2021 16:00:00,1166.5
18/05/2021 16:00:00,1168.08
19/05/2021 16:00:00,1162.69
20/05/2021 16:00:00,1170.7
21/05/2021 16:00:00,1169.48
25/05/2021 16:00:00,1172.46
26/05/2021 16:00:00,1183.65
27/05/2021 16:00:00,1184.36
28/05/2021 16:00:00,1189.6
31/05/2021 16:00:00,1180.14
01/06/2021 16:00:00,1196.46
02/06/2021 16:00:00,1194.77
03/06/2021 16:00:00,1193.37
04/06/2021 16:00:00,1199.19
07/06/2021 16:00:00,1199.33
08/06/2021 16:00:00,1200.12
09/06/2021 16:00:00,1195.15
10/06/2021 16:00:00,1197.19
11/06/2021 16:00:00,1202.83
14/06/2021 16:00:00,1205.45
15/06/2021 16:00:00,1212.02
16/06/2021 16:00:00,1212.95
17/06/2021 16:00:00,1209.85
18/06/2021 16:00:00,1201.65
21/06/2021 16:00:00,1210.23
22/06/2021 16:00:00,1211.62
23/06/2021 16:00:00,1208.65
24/06/2021 16:00:00,1211.67
25/06/2021 16:00:00,1213.5
28/06/2021 16:00:00,1208.12
29/06/2021 16:00:00,1210.22
30/06/2021 16:00:00,1209.15
02/07/2021 16:00:00,1212.38
05/07/2021 16:00:00,1215.5
06/07/2021 16:00:00,1217.8
07/07/2021 16:00:00,1218.67
08/07/2021 16:00:00,1202.82
09/07/2021 16:00:00,1214.79
12/07/2021 16:00:00,1214.29
13/07/2021 16:00:00,1217.9
14/07/2021 16:00:00,1209.62
15/07/2021 16:00:00,1213.2
16/07/2021 16:00:00,1202.43
19/07/2021 16:00:00,1187.59
20/07/2021 16:00:00,1199.32
21/07/2021 16:00:00,1207.89
22/07/2021 16:00:00,1207.95
23/07/2021 16:00:00,1214.11
26/07/2021 16:00:00,1211.01
27/07/2021 16:00:00,1211.98
28/07/2021 16:00:00,1213.79
29/07/2021 16:00:00,1218.49
30/07/2021 16:00:00,1216.51
03/08/2021 16:00:00,1222.7
04/08/2021 16:00:00,1221.3
05/08/2021 16:00:00,1223.68
06/08/2021 16:00:00,1231.5
09/08/2021 16:00:00,1230.1
10/08/2021 16:00:00,1233.37
11/08/2021 16:00:00,1235.57
12/08/2021 16:00:00,1233.55
13/08/2021 16:00:00,1233.09
16/08/2021 16:00:00,1231.7
17/08/2021 16:00:00,1225.72
18/08/2021 16:00:00,1221.68
19/08/2021 16:00:00,1217.52
20/08/2021 16:00:00,1224.43
23/08/2021 16:00:00,1230.37
24/08/2021 16:00:00,1233.6
25/08/2021 16:00:00,1236.3
26/08/2021 16:00:00,1229.63
27/08/2021 16:00:00,1236.87
30/08/2021 16:00:00,1233.55
31/08/2021 16:00:00,1231.33
01/09/2021 16:00:00,1238.11
02/09/2021 16:00:00,1244.94
03/09/2021 16:00:00,1245.66
07/09/2021 16:00:00,1245.92
08/09/2021 16:00:00,1242.59
09/09/2021 16:00:00,1239.63
10/09/2021 16:00:00,1234.46
13/09/2021 16:00:00,1236.52
14/09/2021 16:00:00,1228.46
15/09/2021 16:00:00,1237.06
16/09/2021 16:00:00,1231.76
17/09/2021 16:00:00,1224.44
20/09/2021 16:00:00,1205.22
21/09/2021 16:00:00,1211.14
22/09/2021 16:00:00,1220.32
23/09/2021 16:00:00,1224.77
24/09/2021 16:00:00,1221.73
27/09/2021 16:00:00,1225.97
28/09/2021 16:00:00,1209
29/09/2021 16:00:00,1209.6
30/09/2021 16:00:00,1203.34
01/10/2021 16:00:00,1208.44
04/10/2021 16:00:00,1203.84
05/10/2021 16:00:00,1211.39
06/10/2021 16:00:00,1213.09
07/10/2021 16:00:00,1225.42
08/10/2021 16:00:00,1226.76
12/10/2021 16:00:00,1226.31
13/10/2021 16:00:00,1235.85
14/10/2021 16:00:00,1247.86
15/10/2021 16:00:00,1256.43
18/10/2021 16:00:00,1261.31
19/10/2021 16:00:00,1266.31
20/10/2021 16:00:00,1272.92
21/10/2021 16:00:00,1274.33
22/10/2021 16:00:00,1274.54
25/10/2021 16:00:00,1277.24
26/10/2021 16:00:00,1270.9
27/10/2021 16:00:00,1258.5
28/10/2021 16:00:00,1274.18
29/10/2021 16:00:00,1265.19
01/11/2021 16:00:00,1277.87
02/11/2021 16:00:00,1273.37
03/11/2021 16:00:00,1278.2
04/11/2021 16:00:00,1285.35
05/11/2021 16:00:00,1290.01
08/11/2021 16:00:00,1294.47
09/11/2021 16:00:00,1297.85
10/11/2021 16:00:00,1290.78
11/11/2021 16:00:00,1296.22
12/11/2021 16:00:00,1309.76
15/11/2021 16:00:00,1304.92
16/11/2021 16:00:00,1307.01
17/11/2021 16:00:00,1303.07
18/11/2021 16:00:00,1304.79
19/11/2021 16:00:00,1300.29
22/11/2021 16:00:00,1292.14
23/11/2021 16:00:00,1296.43
24/11/2021 16:00:00,1302.37
25/11/2021 16:00:00,1306.77
26/11/2021 16:00:00,1277.41
29/11/2021 16:00:00,1278.28
30/11/2021 16:00:00,1248.56
01/12/2021 16:00:00,1239.33
02/12/2021 16:00:00,1257.81
03/12/2021 16:00:00,1251.6
06/12/2021 16:00:00,1264.32
07/12/2021 16:00:00,1281.41
08/12/2021 16:00:00,1277.68
09/12/2021 16:00:00,1269.46
10/12/2021 16:00:00,1268.11
13/12/2021 16:00:00,1259
14/12/2021 16:00:00,1255.34
15/12/2021 16:00:00,1263.18
16/12/2021 16:00:00,1260.71
17/12/2021 16:00:00,1259.39
20/12/2021 16:00:00,1248.34
21/12/2021 16:00:00,1270.45
22/12/2021 16:00:00,1279.11
23/12/2021 16:00:00,1288.81
24/12/2021 13:00:00,1288.54
29/12/2021 16:00:00,1296.34
30/12/2021 16:00:00,1292.46
